titulo,subtitulo,texto,data,url,portal
Espanha fecha espaço aéreo para aviões dos EUA na guerra no Irã,Espanha ordenou o fechamento de seu espaço aéreo para voos dos Estados Unidos que participam da guerra dos americanos contra o Irã,"O governo da Espanha, do premiê socialista Pedro Sánchez, ordenou o fechamento de seu espaço aéreo para voos dos Estados Unidos que participam da guerra dos americanos e de Israel contra o Irã, que no sábado (28) completou um mês.

A Espanha também não permite o uso de suas bases aéreas de Rota e Morón por aviões americanos, nem autoriza aeronaves militares destacadas em outros países europeus a utilizarem o espaço aéreo espanhol, segundo publicou nesta segunda-feira (30) o jornal El País e confirmaram à agência EFE fontes do Ministério da Defesa espanhol.

Anteriormente, o governo Sánchez já havia anunciado, para o atual conflito no Oriente Médio, a recusa de uso das bases militares, operadas em conjunto com os EUA conforme regulamentado em um convênio bilateral, o que levou o presidente americano, Donald Trump, a ameaçar cortar o comércio com o país europeu.

A proibição anunciada nesta segunda-feira não afeta os voos comerciais, segundo relataram à EFE fontes do gestor espanhol de navegação aérea Enaire, restringindo-se apenas às operações aéreas militares.

Posteriormente, a ministra da Defesa espanhola, Margarita Robles, assegurou que o governo comunicou “clarissimamente” aos EUA, desde o início da operação militar, que a Espanha não autorizava o uso das bases nem a utilização de seu espaço aéreo para operações relacionadas à guerra.

A Espanha “não vai autorizar em nenhum caso, nem o fez, nem o faz, nem o fará, a utilização das bases de Rota e Morón para ir a uma guerra à qual somos totalmente contrários, na qual não acreditamos e que nos parece profundamente ilegal e profundamente injusta”, reiterou a ministra.

Questionado se o fechamento do espaço aéreo pode deteriorar ou prejudicar as relações com os EUA, o primeiro-vice-presidente espanhol e ministro da Economia, Carlos Cuerpo, comentou que a medida faz parte da posição do governo de não participar nem contribuir para uma guerra, segundo ele, iniciada de maneira “unilateral” e “contra a legalidade interna",Data Indisponível,https://www.gazetadopovo.com.br/mundo/espanha-fecha-espaco-aereo-avioes-eua-participam-guerra-ira/#comentarios?ref=comentarios-materia,gazetadopovo
Último voto de Barroso no STF foi contra a vida,No programa deste domingo (26) Cristina Graeml analisa o voto de Luís Roberto Barroso a favor do aborto até a 12ª semana de gestação.,"Em seu momento derradeiro no Supremo Tribunal Federal (STF), antes de sua aposentadoria antecipada, o ministro Luís Roberto Barroso decidiu pautar e votar em uma ação que buscava a liberação do aborto até a 12ª semana de gestação. Barroso, que até pouco tempo atrás presidia o STF, optou por se aposentar antes de completar 75 anos. Alguns observadores sugeriram que sua aposentadoria precoce poderia estar ligada ao medo de levar uma punição dos Estados Unidos, assim como aconteceu com Alexandre de Moraes.

O julgamento sobre a descriminalização do aborto, aberto pelo PSOL, partido de esquerda que apoia o PT, estava paralisado. Barroso pediu que fosse pautado, alegando urgência em defender a destruição de vidas, uma urgência, no mínimo, questionável.

As ""três canetadas"" e a derrota inicial

No seu último dia de trabalho, uma sexta-feira (17 de outubro), Barroso deu três decisões. Primeiramente, votou em duas Arguições de Descumprimento de Preceito Fundamental (ADPFs) que solicitavam que enfermeiros e auxiliares de enfermagem não fossem criminalizados ao auxiliar mulheres na prática de abortos, nas condições já toleradas por lei (casos de estupro, risco de vida para a gestante ou para o bebê e nos casos de bebês anencéfalos). A lei atual, contudo, fala apenas em médicos. Barroso votou a favor da participação de enfermeiros, mas foi derrotado na turma da qual fazia parte, com os ministros Flávio Dino, Edson Fachin e Gilmar Mendes.

Em seguida, o ministro solicitou ao então presidente do STF, Fachin, que pautasse a ação principal do PSOL, que estava parada. Barroso votou favoravelmente ao aborto. Este movimento replicou uma ação feita anteriormente pela ministra Rosa Weber, que também puxou um voto pró-aborto ao se aposentar para garantir que seu substituto (o ministro Cristiano Zanin) não pudesse votar na questão.

Após o voto de Barroso, o assunto retornou à gaveta, não estando, portanto, autorizado o aborto até a 12ª semana. O que ocorreu foi que Barroso e Rosa Weber ",Data Indisponível,https://www.gazetadopovo.com.br/vozes/ultimo-voto-de-barroso-no-stf-foi-contra-a-vida-dos-bebes-em-formacao/#comentarios?ref=comentarios-materia,gazetadopovo
O verdadeiro interesse de Trump na Groenlândia,"Nos últimos dias, Donald Trump deu declarações que chacoalharam o cenário internacional ao demonstrar interesse na Groenlândia","Vista aérea da camada de gelo no leste da Groenlândia. Trump reafirma seu interesse em ilha. (Foto: EFE/EPA/THOMAS TRAASDAHL )

Dias antes de sua posse como presidente reeleito dos EUA, Donald Trump deu declarações que chacoalharam o cenário internacional. Umas delas, em especial, criou até mal-estar diplomático com a Dinamarca: a ""compra"" da Groenlândia.

Tudo começou com uma publicação do ex-mandatário em sua rede social Truth Social, na época do Natal. Na ocasião, Trump escreveu que a “propriedade e o controle” do território dinamarquês autônomo é “uma necessidade absoluta” para a segurança nacional dos EUA.

Trump lembrou de pautas pendentes de seu primeiro mandato, antes da posse presidencial em 20 de janeiro. Crédito: Allison Dinner/EFE/EPA (Foto: Allison Dinner/EFE/EPA)

O republicano acrescentou que a Groenlândia é “um lugar incrível e que as pessoas se beneficiarão se ela se tornar parte da nação (EUA)” e, em uma mensagem posterior, ele frisou que “este é um acordo que precisava ser feito”.

Desde então, o futuro governante da Casa Branca e o governo da Dinamarca têm se manifestado em pronunciamentos que rondam a ""disputa"".

A primeira-ministra dinamarquesa, a social-democrata Mette Frederiksen, afirmou após as declarações de Trump: “Meu ponto de partida, e o do governo, é muito claro: o futuro da Groenlândia é definido na Groenlândia”.

Frederiksen acrescentou que, se a Groenlândia tomar uma decisão sobre seu futuro, o governo dinamarquês tomará uma posição, em referência ao direito do território à autodeterminação.

A Dinamarca, Groenlândia e Ilhas Faroe constituem a chamada Comunidade do Reino Dinamarquês, o que implica um compromisso coletivo e a responsabilidade de cuidar de sua parte do Ártico.

Nas redes sociais, o primeiro-ministro da Groenlândia, Múte Bourup Egede, também lançou a seguinte declaração: “Deixe-me repetir: a Groenlândia pertence aos groenlandeses. Nosso futuro e nossa luta pela independência é assunto nosso. Os dinamarqueses, os ameri",Data Indisponível,https://www.gazetadopovo.com.br/mundo/o-que-explica-o-interesse-de-trump-na-groenlandia/#comentarios?ref=comentarios-materia,gazetadopovo
Moraes cobra explicações sobre fala em que Eduardo diz mostrar vídeo a Bolsonaro,"Ministro usou postagem de internauta que dizia que ""esse vídeo precisa chegar ao ministro Alexandre de Moraes"".","O ministro do Supremo Tribunal Federal (STF) Alexandre de Moraes deu 24 horas para que a defesa do ex-presidente Jair Bolsonaro (PL) explique uma fala em que o ex-deputado federal Eduardo Bolsonaro (PL) menciona que estaria em contato com seu pai por meio de um vídeo. A decisão foi assinada neste domingo (29) e divulgada nesta segunda-feira (30).

""Vocês sabem por que eu estou fazendo esse vídeo? Porque eu estou mostrando para o meu pai e eu vou provar para todo mundo no Brasil que você não pode calar um movimento de forma injusta, tirando o seu líder, Jair Messias Bolsonaro. Muito obrigado"", diz o ex-deputado federal, em inglês. A fala ocorreu no último sábado (28).

Ao conceder a prisão domiciliar humanitária a Bolsonaro, Moraes impôs diversas restrições, entre elas a proibição de utilizar ""celular, telefone

ou qualquer outro meio de comunicação externa, diretamente ou por intermédio de terceiros"" e a ""proibição de gravação de vídeos ou áudios, diretamente ou por intermédio de terceiros"".

Ministro usa postagem de internauta que pede para conteúdo chegar a seu conhecimento

Despacho não cita conteúdo original ou postagem do perfil do próprio Eduardo Bolsonaro. (Foto: Reprodução/X/Julio Freiress)

No despacho, Moraes coloca uma captura de tela de um internauta que, ao divulgar um trecho da fala de Eduardo na Conservative Political Action Conference (CPAC), diz que ""esse vídeo precisa chegar ao ministro Alexandre de Moraes"".

""Eduardo Bolsonaro, no evento de extrema-direita nos Estados Unidos, estava fazendo uma transmissão ao vivo para mostrar o que tava acontecendo no evento ao Bolsonaro, que está em prisão domiciliar sem poder ter acesso a nenhuma rede social. Isso pode ser considerado descumprimento das medidas judiciais que foram impostas"", argumenta o internauta.

Jair Bolsonaro deixou o hospital DF Star nesta sexta-feira (27). Com a alta, começou a contar o prazo de 90 dias da prisão domiciliar humanitária temporária. Moraes considerou o tempo para a recuper",Data Indisponível,https://www.gazetadopovo.com.br/republica/moraes-cobra-explicacoes-sobre-fala-em-que-eduardo-diz-mostrar-video-a-bolsonaro/,gazetadopovo
Show trials: julgamentos políticos usados para perseguir opositores,"Os 'show trials' foram usados por ditaduras para eliminar opositores. De Stalin a Hitler, conheça a história desses julgamentos de fachada","Advogados atrás de pistas e testemunhas de última hora, jornalistas em frente aos tribunais, tensão nos corredores. O juiz está prestes a dar a sentença, mas todo mundo já sabe o veredicto: ele foi selado antes mesmo do julgamento começar. Poderia ser ficção, mas a história está cheia de exemplos reais. Os “show trials”, também conhecidos como julgamentos de fachada ou julgamentos políticos, são uma ferramenta usada por regimes autoritários para calar os opositores e reforçar seu poder.

Na definição do dicionário Cambridge, consistem em um julgamento organizado por um governo para ter efeito sobre a opinião pública e reduzir a oposição política, e não para encontrar a verdade. Ou seja, não importa o que for apresentado pela defesa ou acusação, o réu já está condenado.

Os primeiros julgamentos de fachada datam da década de 1930, na União Soviética, quando o ditador Joseph Stalin, depois de afundar a economia, passou a eliminar vários oponentes políticos. O objetivo era manter o poder por meio do terror, mandando um claro recado sobre o que aconteceria com os “inimigos do povo”.

Este tipo de julgamento costuma ser feito “para cumprir tabela”, com cartas marcadas. No nazismo, eram rápidos. Na URSS e na China ganhavam mais holofotes para deixarem clara as suas mensagens.

União Soviética: provas criadas e confissões sob tortura

Na União Soviética, Stalin usou três sessões para eliminar inimigos e manipular a opinião pública retratando os acusados ​​como traidores perigosos. Os “Julgamentos de Moscou” aconteceram durante o Grande Expurgo, como ficou conhecida a perseguição que levou à prisão e morte de pelo menos 750 mil pessoas, entre líderes, políticos e críticos de Stalin.

Os condenados eram fuzilados ou enviados para campos de trabalho forçado, os “gulags”, onde sofriam torturas físicas e psicológicas. Calcula-se que mais de 20 milhões de pessoas tenham passado por estes campos até sua extinção definitiva, na década de 1980.

O expurgo incluía antigos aliados, t",Data Indisponível,https://www.gazetadopovo.com.br/ideias/show-trials-julgamentos-politicos-perseguir-opositores/,gazetadopovo
"EUA reabrem embaixada na Venezuela e falam em ""novo capítulo""",O governo dos EUA retomaram nesta segunda-feira (30) oficialmente as operações de sua embaixada na Venezuela,"Fachada da Embaixada dos EUA em Caracas, Venezuela: países retomam relação rompida desde 2019 (Foto: EFE/Miguel Gutiérrez )

Os EUA retomaram nesta segunda-feira (30) oficialmente as operações de sua embaixada na Venezuela, depois que a administração de Donald Trump e o regime interino de Delcy Rodríguez restabeleceram as relações diplomáticas entre ambos os países, rompidas desde 2019.

""Hoje retomamos formalmente as operações na embaixada dos EUA em Caracas, o que marca um novo capítulo em nossa presença diplomática na Venezuela"", anunciou o Departamento de Estado americano em comunicado.

A embaixadora Laura Dogu chegou a Caracas no último mês de janeiro como encarregada de negócios para liderar a reabertura da missão diplomática americana.

A equipe chefiada por Dogu está atualmente restaurando o edifício para preparar ""o retorno do pessoal o mais rápido possível e a eventual retomada dos serviços consulares"", informou o Departamento de Estado, que não detalhou a data prevista para o retorno desses serviços.

O anúncio ocorreu depois que, na semana passada, uma delegação venezuelana liderada pelo encarregado de negócios, Félix Plasencia, visitou Washington para se reunir com membros do governo Trump e receber o controle da embaixada venezuelana nos EUA, custodiada desde 2023 pelo Departamento de Estado.

Desde a captura do ditador Nicolás Maduro por forças americanas em 3 de janeiro, a administração Trump e o regime de Delcy Rodríguez aproximaram posições e, no início de março, restabeleceram formalmente as relações diplomáticas entre os dois países.

Segundo Trump, os EUA exercem uma tutela sobre o regime chavista, que acatou as exigências de Washington para abrir o setor de petróleo e ouro da Venezuela às empresas americanas.

EUA e a Venezuela romperam relações em 2019, quando o governo Trump, em seu primeiro mandato, reconheceu o opositor Juan Guaidó, então presidente da Assembleia Nacional, como presidente interino do país.

Desde então, as atividades diplo",Data Indisponível,https://www.gazetadopovo.com.br/mundo/eua-reabrem-embaixada-na-venezuela-falam-novo-capitulo-nas-relacoes/#comentarios?ref=comentarios-materia,gazetadopovo
Trump diz que gostaria de “tomar” o petróleo do Irã,"Trump disse que EUA poderão ficar ""por um tempo"" na Ilha de Kharg, por onde passam 90% das exportações de petróleo do Irã","Imagem de arquivo da Ilha de Kharg, por onde passam 90% das exportações de petróleo do Irã (Foto: Abedin Taherkenareh/EFE )

Em meio a negociações com o Irã para interromper a guerra do regime com Israel e Estados Unidos, que no sábado (28) completou um mês, o presidente americano, Donald Trump, disse que gostaria de “tomar” o petróleo do país persa e que Washington poderá ocupar uma ilha estratégica para esse setor da economia iraniana.

“Para ser honesto, minha ideia favorita é tomar o petróleo do Irã, mas algumas pessoas estúpidas nos Estados Unidos dizem: ‘Por que você está fazendo isso?’ Mas são pessoas estúpidas”, disse Trump em entrevista ao jornal britânico Financial Times, publicada neste domingo (29).

O presidente americano sugeriu que os Estados Unidos podem ocupar a Ilha de Kharg, por onde passam 90% das exportações de petróleo do Irã.

“Talvez tomemos a Ilha de Kharg, talvez não. Temos muitas opções”, disse Trump na entrevista. “Isso também significaria que teríamos que ficar lá [na Ilha de Kharg] por um tempo.”

Na semana passada, o The Wall Street Journal noticiou que o Pentágono deve enviar mais 10 mil militares de infantaria para o Oriente Médio, contingente que seria alocado a uma distância que permita ataques ao Irã continental e à Ilha de Kharg.

O regime iraniano respondeu com bravatas, ao dizer que suas forças “estão aguardando” a chegada das tropas americanas.",Data Indisponível,https://www.gazetadopovo.com.br/mundo/trump-diz-que-gostaria-de-tomar-o-petroleo-do-ira/,gazetadopovo
Moraes empurra brasileiros para o exílio e lista não para de crescer,"Moraes empurra uma multidão de brasileiros para o exílio: famílias, jornalistas e críticos fogem da “democracia” do STF.","O vídeo que viralizou da família do deputado Alexandre Ramagem, mulher e duas filhas pequenas, deixando o país com Alexandre de Moraes em “seus calcanhares”, mesmo sem haver processo ou inquérito contra elas, virou símbolo da falta de limites à perseguição judicial instalada no Brasil.

Rebeca Ramagem e as filhas, de 14 e 7 anos, entram agora no rol das centenas de brasileiros que se tornaram exilados políticos para fugir dos sucessivos avanços do Supremo Tribunal Federal sobre liberdades civis e o direito de expressão. A lista de exilados é grande e variada. E segue crescendo. Dentre a maioria, o fato em comum foi terem ousado levantar a voz com críticas e ataques verbais agressivos – e às vezes nem isso – contra as instituições e os detentores do poder. É o tal do crime de desinformação, de ataque às instituições, ou de disseminação de notícias falsas; nada disso existente no arcabouço legal brasileiro.

Quantos brasileiros foram para o exílio na era Moraes?

Nesse contexto, torna-se necessária uma pergunta incômoda: quantos brasileiros Alexandre de Moraes já empurrou para o exílio? Não há levantamento oficial, até por que muitas das ordens e processos do ministro ocorrem sob segredo de justiça. A casa das centenas já é quebrada apenas pelos acusados do 8 de janeiro. Eles preferiram o exílio a um acordo para reconhecer culpa de crimes nunca cometidos.

Mas há outros casos igualmente emblemáticos, como o de Ludmila Lins Grilo. A ex-juíza deixou o Brasil após virar alvo de processos disciplinares por fazer fazer críticas ao STF. Nos casos dos jornalistas Oswaldo Eustáquio e Allan dos Santos, um refugiado na Espanha e outro nos EUA, os pedidos de extradição por parte de Alexandre de Moraes foram negados com uma reprimenda moral: o que Moraes chama de crime é direito sagrado de liberdade de expressão.

Há ainda o caso de Rodrigo Constantino, que deixou o Brasil após sucessivas medidas de derrubadas de perfis nas redes sociais, quebra de sigilo bancário e confisco de p",Data Indisponível,https://www.gazetadopovo.com.br/republica/moraes-empurra-brasileiros-para-o-exilio-e-lista-nao-para-de-crescer/#comentarios?ref=comentarios-materia,gazetadopovo
As falácias do primeiro voto em favor do aborto no STF,"Acompanhe as últimas notícias do Brasil e do mundo sobre política, economia e esportes. Leia também análises, opinião, estilo de vida e mais.","O julgamento da ADPF 442, que pede a liberação do aborto no Brasil nas 12 primeiras semanas de gestação, irá para as sessões presenciais do Supremo Tribunal Federal. Um pedido de destaque do ministro Luís Roberto Barroso interrompeu o julgamento em plenário virtual, e tudo indica que será o próprio Barroso, que assume a presidência do STF em outubro, quem definirá quando o assunto voltará à pauta da corte. Ele substituirá Rosa Weber, que também é relatora da ADPF 442 e foi a primeira a depositar seu voto – que permanecerá valendo mesmo depois que ela se aposentar do tribunal. A ministra julgou a ação parcialmente procedente, ou seja, considerou que os artigos do Código Penal que criminalizam o aborto são inconstitucionais, ao menos no que diz respeito ao primeiro trimestre de gravidez.

Há alguns poucos pontos interessantes a ressaltar no voto da relatora. Ela reconhece, por exemplo, que a expressão “direitos sexuais e reprodutivos” contempla, sim, o direito ao aborto – por décadas, a estratégia do movimento abortista foi esconder sua pretensão sob essa expressão aparentemente inofensiva e até positiva. Além disso, apesar de definir a 12.ª semana de gestação como o limite para a legalização por ela pretendida, a ministra não enfrenta o tema de frente. O que, afinal, acontece de tão incrível quando se passa do sétimo dia da 12.ª semana para o primeiro dia da 13.ª semana, a ponto de um nascituro poder ser eliminado antes e não poder mais sê-lo depois? Rosa Weber não responde, limitando-se a dizer que existe uma gradação na proteção legal à vida. O lado positivo disso é ressaltar o caráter totalmente arbitrário da escolha; o negativo é que seus argumentos poderiam, no fim das contas, ser usados para defender o aborto até mesmo nos momentos que antecedem o parto – o que é, no fim das contas, o objetivo final da militância.

Não há base científica, legal ou ética para que o Brasil permita a eliminação indiscriminada de seres humanos ainda por nascer, com ou sem limite de",Data Indisponível,https://www.gazetadopovo.com.br/opiniao/editoriais/voto-rosa-weber-adpf-442-aborto/,gazetadopovo
"STF salva Alcolumbre, mas investigação segue com Mendonça","No programa Última Análise desta quinta-feira (26), os convidados falam a respeito de consequências de derrota de Mendonça frente ao STF.","O Supremo Tribunal Federal (STF) formou maioria, na tarde desta quinta-feira (26), para derrubar a decisão do ministro André Mendonça que prorrogou os trabalhos da CPMI do INSS. Derrotado, Mendonça votou para manter sua liminar. Apenas o ministro Luiz Fux acompanhou o relator.

Os ministros Flávio Dino, Alexandre de Moraes, Cristiano Zanin, Nunes Marques, Dias Toffoli e Cármen Lúcia divergiram de Mendonça. O indicado pelo ex-presidente Jair Bolsonaro segue como relator dos casos que investigam os maiores casos de corrupção do Brasil. Mas seu trabalho está comprometido?

Este será o ponto de partida do programa Última Análise desta quinta-feira (26). Hoje participam do programa o professor da FGV Daniel Vargas, o escritor Francisco Escorsim e a advogada Júlia Lucy

Itália autoriza extradição de Zambelli

O programa vai falar a respeito da decisão da Justiça da Itália, que autorizou nesta quinta-feira (26) a extradição da ex-deputada federal Carla Zambelli. O ato ainda vai precisar da concordância do do governo italiano, que é de direita.

Janja ausente de encontro de líderes

Outro tema do programa será a notável ausência da primeira-dama brasileira, Rosângela Lula da Silva, na cúpula internacional organizada pela primeira-dama dos Estados Unidos, Melania Trump, em Washington. O evento reuniu representantes de 45 países para discutir inteligência artificial aplicada à educação infantil, segurança online de menores e cooperação internacional na formação das próximas gerações.

As relações espúrias de Lulinha

Ainda, os convidados vão falar a respeito do ex-sócio do Grupo Fictor, o investidor Luiz Rubini, alvo de uma operação da Polícia Federal (PF) desta quarta-feira (25), que integra o Conselho de Desenvolvimento Econômico e Social Sustentável do governo Lula, também chamado de “Conselhão”. Sua escolha teria sido resultado de uma indicação pessoal de Fábio Luis da Silva, o Lulinha, filho do presidente da República.",Data Indisponível,https://www.gazetadopovo.com.br/ultima-analise/stf-salva-alcolumbre-mas-investigacao-segue-com-mendonca/#comentarios?ref=comentarios-materia,gazetadopovo
